,id,pair,cue,target,cond,group,guess,phase,corr,corr_g,c2t,c2g,t2g,finguess,intrusions
0,0,1,bus,hurt,0,C,,1,0,,0.25217578,,,,0.0
1,0,2,croak,top,0,C,,1,0,,-0.12875935,,,,0.0
2,0,3,court,jail,3,C,legal,1,1,1.0,0.566291,0.6068205237388611,0.38568663597106934,legal,0.0
3,0,4,vivid,sit,3,C,dream,1,0,1.0,0.13455118,0.4009639024734497,0.3919668197631836,dream,0.0
4,0,5,year,minor,3,C,major,1,0,0.0,0.2496387,0.40672922134399414,0.6499063968658447,tiem,0.0
5,0,6,essay,glue,3,C,school,1,0,0.0,0.015665948,0.2931993305683136,0.14306730031967163,education,0.0
6,0,7,snow,road,3,C,weather,1,1,0.0,0.44269753,0.650144636631012,0.3565465807914734,winter,0.0
7,0,8,bay,beach,0,C,,1,0,,0.5876903,,,,0.0
8,0,9,learn,find,3,C,educate,1,0,0.0,0.62303567,0.6222068667411804,0.38403424620628357,education,0.0
9,0,10,just,need,3,C,space,1,1,1.0,0.6575736,0.3937317132949829,0.42844536900520325,space,0.0
10,0,11,tile,sand,0,C,,1,0,,0.39506063,,,,0.0
11,0,12,cabin,jelly,0,C,,1,0,,0.061660893,,,,0.0
12,0,13,many,all,3,C,multiple,1,0,1.0,0.7478515,0.558620274066925,0.49742433428764343,multiple,0.0
13,0,14,sap,laugh,0,C,,1,0,,0.08919973,,,,0.0
14,0,15,inch,cover,3,C,land,1,0,1.0,0.23288062,0.08605344593524933,0.2968401312828064,land,0.0
15,0,16,bike,paint,0,C,cautioin,1,1,0.0,0.31452736,,,paint,0.0
16,0,17,baby,toy,0,C,,1,0,,0.5090242,,,,0.0
17,0,18,pious,add,0,C,,1,0,,-0.005233292,,,,0.0
18,0,19,write,step,0,C,,1,0,0.0,0.36689934,,,school,0.0
19,0,20,fairy,paper,0,C,,1,0,,0.25410262,,,,0.0
20,0,21,think,know,0,C,,1,0,,0.88507104,,,,0.0
21,0,22,wart,news,3,C,harmful,1,0,0.0,-0.0072534606,0.2109745442867279,0.14223341643810272,hand,0.0
22,0,23,mild,track,0,C,,1,0,,0.10546857,,,,0.0
23,0,24,night,show,0,C,,1,0,,0.5008233,,,,0.0
24,0,25,best,great,0,C,,1,1,,0.70658535,,,,0.0
25,0,26,wrong,kill,0,C,,1,0,,0.45672953,,,,0.0
26,0,27,jog,rent,3,C,active,1,0,0.0,0.08143854,0.1635478436946869,0.1089625358581543,health,0.0
27,0,28,acorn,minus,0,C,global warming,1,0,0.0,0.08931689,,,nature,0.0
28,0,29,dent,fire,0,C,house,1,0,1.0,0.17562199,0.18243727087974548,0.4768480658531189,house,0.0
29,0,30,cent,art,0,C,,1,0,,0.072835386,,,,0.0
30,0,31,shiny,layer,0,C,,2,0,,0.2976558,,,,
31,0,32,blues,music,0,C,,2,1,,0.5405771,,,,
32,0,33,dip,bossy,0,C,,2,1,,-0.013717066,,,,
33,0,34,notes,stair,3,C,house,2,0,0.0,0.05721494,0.16029436886310577,0.32375824451446533,,0.0
34,0,35,bun,lake,0,C,child,2,1,1.0,0.08999329,0.10163692384958267,0.200470432639122,child,0.0
35,0,36,agony,hound,0,C,,2,0,,0.2622713,,,,
36,0,37,tug,vote,3,C,politics,2,0,0.0,0.0065951585,0.13027891516685486,0.4395833909511566,legal,0.0
37,0,38,wood,fear,0,C,,2,1,,0.18111432,,,,
38,0,39,yearn,cards,0,C,childhood,2,1,0.0,0.06786431,0.28725504875183105,0.1638728231191635,life,0.0
39,0,40,pork,beef,0,C,meat,2,1,1.0,0.84590256,0.8010860085487366,0.8349651098251343,meat,0.0
40,0,41,prism,hurry,3,C,magiv,2,1,0.0,-0.036625378,,,magic,0.0
41,0,42,tired,bored,0,C,study,2,1,0.0,0.7057688,0.18198557198047638,0.17817959189414978,bored,0.0
42,0,43,yolk,money,0,C,,2,0,,0.015234128,,,,
43,0,44,slurp,west,0,C,,1,0,,-0.084954344,,,,0.0
44,0,45,rude,dish,3,C,raw,2,0,0.0,0.18629928,0.18944567441940308,0.34457939863204956,,0.0
45,0,46,doze,plus,0,C,,2,0,,0.020389317,,,,
46,0,47,heavy,duty,3,C,tape,2,1,1.0,0.492564,0.2644401788711548,0.22437159717082977,tape,0.0
47,0,48,seize,bee,0,C,,2,1,,0.08214486,,,,
48,0,49,town,god,0,C,,2,0,,0.2290586,,,,
49,0,50,last,day,0,C,,2,0,,0.6838184,,,,
50,0,51,force,happy,3,C,family,2,0,1.0,0.26116312,0.2243598848581314,0.5239137411117554,family,0.0
51,0,52,task,alone,0,C,,2,0,,0.3995754,,,,
52,0,53,scarf,silk,3,C,winter,2,1,1.0,0.63188416,0.346764475107193,0.23950766026973724,winter,0.0
53,0,54,pack,full,3,C,suitcase,2,0,1.0,0.40528598,0.3502903878688812,0.21716530621051788,suitcase,0.0
54,0,55,going,there,3,C,there,2,1,0.0,0.7492553,0.7492552995681763,0.9999998807907104,destination,0.0
55,0,56,honor,month,3,C,school,2,0,1.0,0.26787153,0.34832701086997986,0.31988999247550964,school,0.0
56,0,57,gin,sharp,0,C,,2,1,,0.16577865,,,,
57,0,58,royal,hotel,0,C,,2,1,,0.34354278,,,,
58,0,59,mend,hot,0,C,,2,1,,0.094790205,,,,
59,0,60,vine,navy,3,C,core,2,1,0.0,0.12478929,0.09562493115663528,0.1288353055715561,military,0.0
60,1,1,bus,hurt,2,B,school,1,1,1.0,0.25217578,0.39226841926574707,0.30966833233833313,school,0.0
61,1,2,croak,top,2,B,toad,1,0,1.0,-0.12875935,0.3897901475429535,0.01868971437215805,toad,1.0
62,1,3,court,jail,0,B,,1,1,,0.566291,,,,0.0
63,1,4,vivid,sit,0,B,,1,0,,0.13455118,,,,0.0
64,1,5,year,minor,0,B,,1,0,,0.2496387,,,,0.0
65,1,6,essay,glue,0,B,,1,0,,0.015665948,,,,0.0
66,1,7,snow,road,0,B,,1,0,,0.44269753,,,,0.0
67,1,8,bay,beach,2,B,water,1,1,1.0,0.5876903,0.3915250897407532,0.437264084815979,water,0.0
68,1,9,learn,find,0,B,,1,0,,0.62303567,,,,0.0
69,1,10,just,need,0,B,,1,0,,0.6575736,,,,0.0
70,1,11,tile,sand,2,B,bathroom,1,0,1.0,0.39506063,0.5770990252494812,0.2625289559364319,bathroom,0.0
71,1,12,cabin,jelly,2,B,house,1,0,1.0,0.061660893,0.5097253322601318,0.1789414882659912,house,1.0
72,1,13,many,all,0,B,,1,1,,0.7478515,,,,0.0
73,1,14,sap,laugh,2,B,tree,1,0,1.0,0.08919973,0.39490416646003723,0.20374198257923126,tree,1.0
74,1,15,inch,cover,0,B,,1,0,,0.23288062,,,,0.0
75,1,16,bike,paint,0,B,,1,1,,0.31452736,,,,0.0
76,1,17,baby,toy,0,B,boy,1,1,1.0,0.5090242,0.6561261415481567,0.4661734998226166,boy,0.0
77,1,18,pious,add,2,B,pore,1,0,1.0,-0.005233292,0.1295350342988968,0.06631487607955933,pore,1.0
78,1,19,write,step,0,B,,1,0,,0.36689934,,,,0.0
79,1,20,fairy,paper,0,B,godmother,1,0,1.0,0.25410262,0.532977283000946,0.009510465897619724,godmother,0.0
80,1,21,think,know,2,B,believe,1,0,0.0,0.88507104,0.8593084812164307,0.8284743428230286,learn,0.0
81,1,22,wart,news,0,B,,1,0,,-0.0072534606,,,,0.0
82,1,23,mild,track,2,B,salsa,1,0,1.0,0.10546857,0.2693183422088623,0.14566197991371155,salsa,1.0
83,1,24,night,show,0,B,light,1,0,0.0,0.5008233,0.4592956006526947,0.30367448925971985,day,0.0
84,1,25,best,great,2,B,wonderful,1,1,1.0,0.70658535,0.5377129316329956,0.8059449791908264,wonderful,0.0
85,1,26,wrong,kill,0,B,right,1,1,1.0,0.45672953,0.6842207908630371,0.36533552408218384,right,0.0
86,1,27,jog,rent,0,B,,1,0,,0.08143854,,,,0.0
87,1,28,acorn,minus,0,B,,1,0,,0.08931689,,,,0.0
88,1,29,dent,fire,0,B,,1,1,,0.17562199,,,,0.0
89,1,30,cent,art,2,B,money,1,0,1.0,0.072835386,0.3518854081630707,0.2632778584957123,money,1.0
90,1,31,shiny,layer,0,B,star,2,0,1.0,0.2976558,0.2239619344472885,0.07325184345245361,star,0.0
91,1,32,blues,music,2,B,sad,2,1,1.0,0.5405771,0.2795196771621704,0.3485819101333618,sad,0.0
92,1,33,dip,bossy,2,B,pool,2,0,0.0,-0.013717066,0.3480883836746216,-0.06757295876741409,swim,0.0
93,1,34,notes,stair,0,B,,2,0,,0.05721494,,,,
94,1,35,bun,lake,0,B,,2,0,,0.08999329,,,,
95,1,36,agony,hound,2,B,pain,2,0,1.0,0.2622713,0.6571341156959534,0.16755133867263794,pain,0.0
96,1,37,tug,vote,0,B,,2,0,,0.0065951585,,,,
97,1,38,wood,fear,0,B,tree,2,0,1.0,0.18111432,0.5320031642913818,0.21895161271095276,tree,0.0
98,1,39,yearn,cards,0,B,,2,0,,0.06786431,,,,
99,1,40,pork,beef,0,B,,2,1,,0.84590256,,,,
100,1,41,prism,hurry,0,B,,2,0,,-0.036625378,,,,
101,1,42,tired,bored,0,B,,2,1,,0.7057688,,,,
102,1,43,yolk,money,0,B,egg,2,0,1.0,0.015234128,0.7373756170272827,0.20157113671302795,egg,0.0
103,1,44,slurp,west,0,B,,2,0,,-0.084954344,,,,
104,1,45,rude,dish,0,B,,2,0,,0.18629928,,,,
105,1,46,doze,plus,2,B,sleep,2,0,1.0,0.020389317,0.5591707825660706,0.2367756962776184,sleep,0.0
106,1,47,heavy,duty,2,B,duty,2,1,0.0,0.492564,0.49256399273872375,1.0,,0.0
107,1,48,seize,bee,2,B,take,2,0,1.0,0.08214486,0.4597056210041046,0.2240528017282486,take,0.0
108,1,49,town,god,2,B,city,2,0,1.0,0.2290586,0.7711463570594788,0.28005439043045044,city,0.0
109,1,50,last,day,2,B,first,2,0,1.0,0.6838184,0.7223884463310242,0.5370298027992249,first,0.0
110,1,51,force,happy,0,B,,2,1,,0.26116312,,,,
111,1,52,task,alone,2,B,done,2,0,0.0,0.3995754,0.48356521129608154,0.5740009546279907,focus,0.0
112,1,53,scarf,silk,0,B,,2,1,,0.63188416,,,,
113,1,54,pack,full,0,B,,2,0,,0.40528598,,,,
114,1,55,going,there,0,B,,1,0,,0.7492553,,,,0.0
115,1,56,honor,month,0,B,,2,0,,0.26787153,,,,
116,1,57,gin,sharp,2,B,alcohol,2,1,1.0,0.16577865,0.41874268651008606,0.17153240740299225,alcohol,0.0
117,1,58,royal,hotel,2,B,queen,2,1,1.0,0.34354278,0.5632476210594177,0.29200950264930725,queen,0.0
118,1,59,mend,hot,2,B,fix,2,0,1.0,0.094790205,0.4969513416290283,0.24390219151973724,fix,0.0
119,1,60,vine,navy,0,B,,2,0,,0.12478929,,,,
120,2,1,bus,hurt,3,C,school,1,0,1.0,0.25217578,0.39226841926574707,0.30966833233833313,school,0.0
121,2,2,croak,top,3,C,frog,1,0,1.0,-0.12875935,0.32010501623153687,0.18999415636062622,frog,0.0
122,2,3,court,jail,0,C,,1,0,,0.566291,,,,0.0
123,2,4,vivid,sit,0,C,,1,0,,0.13455118,,,,0.0
124,2,5,year,minor,0,C,,1,0,,0.2496387,,,,0.0
125,2,6,essay,glue,0,C,,1,0,,0.015665948,,,,0.0
126,2,7,snow,road,0,C,,1,0,,0.44269753,,,,0.0
127,2,8,bay,beach,3,C,sand,1,1,1.0,0.5876903,0.43024924397468567,0.6388939023017883,sand,0.0
128,2,9,learn,find,0,C,,1,0,,0.62303567,,,,0.0
129,2,10,just,need,0,C,,1,0,,0.6575736,,,,0.0
130,2,11,tile,sand,3,C,floor,1,0,1.0,0.39506063,0.6000743508338928,0.40949925780296326,floor,0.0
131,2,12,cabin,jelly,3,C,woods,1,0,1.0,0.061660893,0.4360532760620117,0.15268228948116302,woods,0.0
132,2,13,many,all,0,C,,1,0,,0.7478515,,,,0.0
133,2,14,sap,laugh,3,C,tree,1,0,1.0,0.08919973,0.39490416646003723,0.20374198257923126,tree,0.0
134,2,15,inch,cover,0,C,,1,0,,0.23288062,,,,0.0
135,2,16,bike,paint,0,C,,1,0,,0.31452736,,,,0.0
136,2,17,baby,toy,3,C,shaker,1,1,1.0,0.5090242,0.22197553515434265,0.25926634669303894,shaker,0.0
137,2,18,pious,add,0,C,small,1,0,1.0,-0.005233292,0.12201658636331558,0.35113874077796936,small,0.0
138,2,19,write,step,0,C,,1,0,,0.36689934,,,,0.0
139,2,20,fairy,paper,3,C,dust,1,0,1.0,0.25410262,0.2850775122642517,0.33891165256500244,dust,0.0
140,2,21,think,know,0,C,informat,1,1,0.0,0.88507104,-0.16295777261257172,-0.08378739655017853,know,0.0
141,2,22,wart,news,0,C,,1,1,,-0.0072534606,,,,0.0
142,2,23,mild,track,3,C,slow,1,0,1.0,0.10546857,0.38819465041160583,0.42016807198524475,slow,0.0
143,2,24,night,show,3,C,stars,1,0,1.0,0.5008233,0.3288465440273285,0.3583064377307892,stars,0.0
144,2,25,best,great,3,C,perfect,1,1,1.0,0.70658535,0.6606885194778442,0.7054875493049622,perfect,0.0
145,2,26,wrong,kill,3,C,right,1,0,1.0,0.45672953,0.6842207908630371,0.36533552408218384,right,0.0
146,2,27,jog,rent,0,C,,1,0,,0.08143854,,,,0.0
147,2,28,acorn,minus,0,C,,1,0,,0.08931689,,,,0.0
148,2,29,dent,fire,0,C,,1,0,,0.17562199,,,,0.0
149,2,30,cent,art,0,C,money,1,0,1.0,0.072835386,0.3518854081630707,0.2632778584957123,money,1.0
150,2,31,shiny,layer,0,C,silver,2,0,1.0,0.2976558,0.573843240737915,0.2373458743095398,silver,0.0
151,2,32,blues,music,3,C,jazz,2,1,1.0,0.5405771,0.7334731817245483,0.7048622369766235,jazz,0.0
152,2,33,dip,bossy,3,C,chips,2,0,0.0,-0.013717066,0.4616606533527374,-0.013773181475698948,chip,0.0
153,2,34,notes,stair,0,C,,2,0,,0.05721494,,,,
154,2,35,bun,lake,0,C,,2,0,,0.08999329,,,,
155,2,36,agony,hound,0,C,pain,2,1,1.0,0.2622713,0.6571341156959534,0.16755133867263794,pain,0.0
156,2,37,tug,vote,0,C,,2,0,,0.0065951585,,,,
157,2,38,wood,fear,0,C,,1,0,,0.18111432,,,,0.0
158,2,39,yearn,cards,0,C,,2,0,,0.06786431,,,,
159,2,40,pork,beef,0,C,,2,1,,0.84590256,,,,
160,2,41,prism,hurry,0,C,,2,0,,-0.036625378,,,,
161,2,42,tired,bored,0,C,,2,0,,0.7057688,,,,
162,2,43,yolk,money,0,C,egg,2,1,0.0,0.015234128,0.7373756170272827,0.20157113671302795,,0.0
163,2,44,slurp,west,0,C,,2,0,,-0.084954344,,,,
164,2,45,rude,dish,0,C,,2,0,,0.18629928,,,,
165,2,46,doze,plus,3,C,sleep,2,0,1.0,0.020389317,0.5591707825660706,0.2367756962776184,sleep,0.0
166,2,47,heavy,duty,0,C,,2,0,,0.492564,,,,
167,2,48,seize,bee,3,C,war,2,0,1.0,0.08214486,0.3394988179206848,0.1852971464395523,war,0.0
168,2,49,town,god,3,C,shop,2,0,1.0,0.2290586,0.4451954960823059,0.17184175550937653,shop,0.0
169,2,50,last,day,3,C,final,2,0,1.0,0.6838184,0.5935109257698059,0.4353712499141693,final,0.0
170,2,51,force,happy,0,C,,2,0,,0.26116312,,,,
171,2,52,task,alone,3,C,work,2,0,1.0,0.3995754,0.5338192582130432,0.5025215744972229,work,0.0
172,2,53,scarf,silk,0,C,,2,1,,0.63188416,,,,
173,2,54,pack,full,0,C,,2,0,,0.40528598,,,,
174,2,55,going,there,3,C,walk,2,1,1.0,0.7492553,0.5371701121330261,0.47913259267807007,walk,0.0
175,2,56,honor,month,0,C,,2,0,,0.26787153,,,,
176,2,57,gin,sharp,3,C,alcohol,2,0,1.0,0.16577865,0.41874268651008606,0.17153240740299225,alcohol,0.0
177,2,58,royal,hotel,3,C,king,2,1,1.0,0.34354278,0.6168810725212097,0.271253377199173,king,0.0
178,2,59,mend,hot,3,C,sew,2,0,1.0,0.094790205,0.44833996891975403,0.18340836465358734,sew,0.0
179,2,60,vine,navy,0,C,,2,0,,0.12478929,,,,
180,3,1,bus,hurt,2,B,Crash,1,0,1.0,0.25217578,0.1346627026796341,0.10738090425729752,Crash,0.0
181,3,2,croak,top,2,B,Frog,1,0,1.0,-0.12875935,0.1414249986410141,0.006420183926820755,Frog,0.0
182,3,3,court,jail,0,B,,1,0,,0.566291,,,,0.0
183,3,4,vivid,sit,0,B,,1,0,,0.13455118,,,,0.0
184,3,5,year,minor,0,B,,1,0,,0.2496387,,,,0.0
185,3,6,essay,glue,0,B,,1,0,,0.015665948,,,,0.0
186,3,7,snow,road,0,B,,1,0,,0.44269753,,,,0.0
187,3,8,bay,beach,2,B,Sand,1,0,0.0,0.5876903,0.1399511694908142,0.35419961810112,Brown,1.0
188,3,9,learn,find,0,B,,1,0,,0.62303567,,,,0.0
189,3,10,just,need,0,B,,1,0,,0.6575736,,,,0.0
190,3,11,tile,sand,2,B,Brown,1,0,1.0,0.39506063,0.028962906450033188,0.06400033086538315,Brown,1.0
191,3,12,cabin,jelly,2,B,Hot,1,0,1.0,0.061660893,0.05546273663640022,0.10211844742298126,Hot,0.0
192,3,13,many,all,0,B,,1,0,,0.7478515,,,,0.0
193,3,14,sap,laugh,2,B,Tree,1,0,0.0,0.08919973,0.12113860994577408,-0.03453780710697174,tree,1.0
194,3,15,inch,cover,0,B,,1,0,,0.23288062,,,,0.0
195,3,16,bike,paint,0,B,,1,0,,0.31452736,,,,0.0
196,3,17,baby,toy,0,B,Doll,1,0,0.0,0.5090242,0.2666645348072052,0.3974665105342865,,0.0
197,3,18,pious,add,0,B,,1,0,0.0,-0.005233292,,,,0.0
198,3,19,write,step,0,B,,1,0,,0.36689934,,,,0.0
199,3,20,fairy,paper,0,B,Sparl,1,0,0.0,0.25410262,,,,0.0
200,3,21,think,know,2,B,Mind,1,0,1.0,0.88507104,0.1554574966430664,0.15097203850746155,Mind,1.0
201,3,22,wart,news,0,B,,1,0,,-0.0072534606,,,,0.0
202,3,23,mild,track,2,B,Sauce,1,0,1.0,0.10546857,0.1584429144859314,0.000867071095854044,Sauce,0.0
203,3,24,night,show,2,B,Movie,1,0,1.0,0.5008233,0.09763608127832413,0.161760151386261,Movie,0.0
204,3,25,best,great,0,B,Awesome,1,0,0.0,0.70658535,0.24037159979343414,0.434909462928772,,0.0
205,3,26,wrong,kill,2,B,Person,1,0,0.0,0.45672953,0.1427258402109146,0.059193868190050125,,0.0
206,3,27,jog,rent,0,B,,1,0,,0.08143854,,,,0.0
207,3,28,acorn,minus,0,B,,1,0,,0.08931689,,,,0.0
208,3,29,dent,fire,0,B,,1,0,,0.17562199,,,,0.0
209,3,30,cent,art,2,B,California,1,0,1.0,0.072835386,0.06393039971590042,0.1524859070777893,California,0.0
210,3,31,shiny,layer,2,B,Film,2,0,1.0,0.2976558,-0.0629349797964096,0.060423631221055984,Film,0.0
211,3,32,blues,music,2,B,,2,0,0.0,0.5405771,,,,0.0
212,3,33,dip,bossy,0,B,Coffee,2,0,1.0,-0.013717066,0.039358533918857574,-0.17011311650276184,Coffee,0.0
213,3,34,notes,stair,0,B,,2,0,,0.05721494,,,,
214,3,35,bun,lake,0,B,,2,0,,0.08999329,,,,
215,3,36,agony,hound,0,B,Hell,2,0,1.0,0.2622713,0.312848836183548,0.1615876853466034,Hell,0.0
216,3,37,tug,vote,2,B,Car,2,0,0.0,0.0065951585,-0.013723663985729218,-0.01295852568000555,,0.0
217,3,38,wood,fear,0,B,Tiki,2,0,0.0,0.18111432,0.11897066980600357,-0.04329090937972069,,0.0
218,3,39,yearn,cards,0,B,,2,0,,0.06786431,,,,
219,3,40,pork,beef,0,B,,2,0,,0.84590256,,,,
220,3,41,prism,hurry,0,B,,2,0,,-0.036625378,,,,
221,3,42,tired,bored,0,B,,2,0,,0.7057688,,,,
222,3,43,yolk,money,0,B,Work,2,0,1.0,0.015234128,-0.11753492802381516,0.15051276981830597,Work,0.0
223,3,44,slurp,west,0,B,,2,0,,-0.084954344,,,,
224,3,45,rude,dish,0,B,,2,0,,0.18629928,,,,
225,3,46,doze,plus,2,B,Sleep,2,0,1.0,0.020389317,0.2504096031188965,0.05302676558494568,Sleep,0.0
226,3,47,heavy,duty,0,B,,2,0,,0.492564,,,,
227,3,48,seize,bee,2,B,,2,0,0.0,0.08214486,,,,0.0
228,3,49,town,god,2,B,Of,2,0,1.0,0.2290586,0.11186628043651581,0.13462917506694794,Of,0.0
229,3,50,last,day,2,B,One,2,0,0.0,0.6838184,0.31245341897010803,0.3761582672595978,,0.0
230,3,51,force,happy,0,B,,2,0,,0.26116312,,,,
231,3,52,task,alone,0,B,,1,0,,0.3995754,,,,0.0
232,3,53,scarf,silk,0,B,,2,0,,0.63188416,,,,
233,3,54,pack,full,0,B,,2,0,,0.40528598,,,,
234,3,55,going,there,2,B,To,2,0,1.0,0.7492553,0.22291411459445953,0.15857824683189392,To,0.0
235,3,56,honor,month,0,B,,2,0,,0.26787153,,,,
236,3,57,gin,sharp,2,B,Sake,2,0,1.0,0.16577865,0.3021462559700012,-0.044179242104291916,Sake,0.0
237,3,58,royal,hotel,2,B,Grand,2,0,1.0,0.34354278,0.1989770084619522,0.3584246337413788,Grand,0.0
238,3,59,mend,hot,2,B,Tea,2,0,1.0,0.094790205,-0.007389619946479797,0.12365725636482239,Tea,0.0
239,3,60,vine,navy,0,B,,2,0,,0.12478929,,,,
240,4,1,bus,hurt,3,C,hish,1,0,0.0,0.25217578,-0.11274916678667068,-0.023486383259296417,rush,0.0
241,4,2,croak,top,3,C,top,1,0,0.0,-0.12875935,-0.12875935435295105,1.0,toad,0.0
242,4,3,court,jail,0,C,,1,0,,0.566291,,,,0.0
243,4,4,vivid,sit,0,C,,1,0,,0.13455118,,,,0.0
244,4,5,year,minor,0,C,,1,0,,0.2496387,,,,0.0
245,4,6,essay,glue,0,C,,1,0,,0.015665948,,,,0.0
246,4,7,snow,road,0,C,,1,0,,0.44269753,,,,0.0
247,4,8,bay,beach,3,C,ray,1,0,0.0,0.5876903,0.33352452516555786,0.26402926445007324,hat,1.0
248,4,9,learn,find,0,C,,1,0,,0.62303567,,,,0.0
249,4,10,just,need,0,C,,1,0,,0.6575736,,,,0.0
250,4,11,tile,sand,3,C,s,1,0,0.0,0.39506063,0.12782548367977142,0.14182980358600616,tight,0.0
251,4,12,cabin,jelly,3,C,,1,0,0.0,0.061660893,,,rap,0.0
252,4,13,many,all,0,C,,1,0,,0.7478515,,,,0.0
253,4,14,sap,laugh,3,C,slap,1,0,0.0,0.08919973,0.08338341116905212,0.5370820760726929,hay,0.0
254,4,15,inch,cover,0,C,,1,0,,0.23288062,,,,0.0
255,4,16,bike,paint,0,C,,1,0,,0.31452736,,,,0.0
256,4,17,baby,toy,3,C,lady,1,0,0.0,0.5090242,0.4601666033267975,0.3502994477748871,lad,1.0
257,4,18,pious,add,3,C,delicious,1,0,1.0,-0.005233292,0.10207310318946838,0.3429560959339142,delicious,1.0
258,4,19,write,step,0,C,,1,0,,0.36689934,,,,0.0
259,4,20,fairy,paper,0,C,vary,1,0,1.0,0.25410262,0.08966900408267975,0.18256987631320953,vary,1.0
260,4,21,think,know,3,C,king,1,0,1.0,0.88507104,0.23978610336780548,0.2606068551540375,king,0.0
261,4,22,wart,news,0,C,,1,0,,-0.0072534606,,,,0.0
262,4,23,mild,track,0,C,wild,1,0,1.0,0.10546857,0.26505133509635925,0.22442662715911865,wild,1.0
263,4,24,night,show,0,C,,1,0,0.0,0.5008233,,,hight,0.0
264,4,25,best,great,3,C,rest,1,0,1.0,0.70658535,0.4810534119606018,0.5108702182769775,rest,0.0
265,4,26,wrong,kill,3,C,hill,1,0,0.0,0.45672953,0.24805259704589844,0.22709499299526215,horn,0.0
266,4,27,jog,rent,0,C,,1,0,,0.08143854,,,,0.0
267,4,28,acorn,minus,0,C,,1,0,,0.08931689,,,,0.0
268,4,29,dent,fire,0,C,,1,0,,0.17562199,,,,0.0
269,4,30,cent,art,0,C,,1,0,0.0,0.072835386,,,rent,0.0
270,4,31,shiny,layer,3,C,right,2,1,0.0,0.2976558,0.2776186168193817,0.20979902148246765,light,0.0
271,4,32,blues,music,0,C,hues,2,0,1.0,0.5405771,0.3677242398262024,0.12590132653713226,hues,0.0
272,4,33,dip,bossy,3,C,hip,2,0,0.0,-0.013717066,0.20035435259342194,0.07667919248342514,drop,0.0
273,4,34,notes,stair,0,C,,2,0,,0.05721494,,,,
274,4,35,bun,lake,0,C,,2,0,,0.08999329,,,,
275,4,36,agony,hound,0,C,hat,2,0,1.0,0.2622713,0.06923794001340866,0.22566469013690948,hat,0.0
276,4,37,tug,vote,0,C,,2,0,,0.0065951585,,,,
277,4,38,wood,fear,0,C,hood,2,0,1.0,0.18111432,0.268539160490036,0.18576009571552277,hood,0.0
278,4,39,yearn,cards,0,C,,2,0,,0.06786431,,,,
279,4,40,pork,beef,0,C,,2,0,,0.84590256,,,,
280,4,41,prism,hurry,0,C,,2,0,,-0.036625378,,,,
281,4,42,tired,bored,0,C,,2,0,,0.7057688,,,,
282,4,43,yolk,money,0,C,,2,0,0.0,0.015234128,,,pork,0.0
283,4,44,slurp,west,0,C,,2,0,,-0.084954344,,,,
284,4,45,rude,dish,0,C,,2,0,,0.18629928,,,,
285,4,46,doze,plus,3,C,zone,2,0,1.0,0.020389317,0.09703769534826279,0.2251058965921402,zone,0.0
286,4,47,heavy,duty,0,C,,2,1,,0.492564,,,,
287,4,48,seize,bee,3,C,size,2,0,1.0,0.08214486,0.07763415575027466,0.2407873421907425,size,0.0
288,4,49,town,god,0,C,,1,0,,0.2290586,,,,0.0
289,4,50,last,day,3,C,nasty,2,0,0.0,0.6838184,0.2871031165122986,0.2767988443374634,rash,0.0
290,4,51,force,happy,0,C,,2,0,,0.26116312,,,,
291,4,52,task,alone,3,C,rash,2,0,1.0,0.3995754,0.09381584078073502,0.1974685788154602,rash,0.0
292,4,53,scarf,silk,0,C,,2,0,,0.63188416,,,,
293,4,54,pack,full,0,C,,2,1,,0.40528598,,,,
294,4,55,going,there,3,C,gone,2,0,1.0,0.7492553,0.7848383784294128,0.6847022175788879,gone,0.0
295,4,56,honor,month,3,C,horn,2,0,0.0,0.26787153,0.1193094402551651,0.04774434491991997,wrong,0.0
296,4,57,gin,sharp,3,C,ginger,2,0,1.0,0.16577865,0.48354747891426086,0.2667624056339264,ginger,0.0
297,4,58,royal,hotel,3,C,,2,0,0.0,0.34354278,,,hegiht,0.0
298,4,59,mend,hot,3,C,hence,2,0,1.0,0.094790205,0.25772640109062195,0.2540200650691986,hence,0.0
299,4,60,vine,navy,0,C,,2,0,,0.12478929,,,,
300,5,1,bus,hurt,0,B,,1,0,,0.25217578,,,,0.0
301,5,2,croak,top,0,B,,1,0,,-0.12875935,,,,0.0
302,5,3,court,jail,2,B,legal,1,1,1.0,0.566291,0.6068205237388611,0.38568663597106934,legal,0.0
303,5,4,vivid,sit,2,B,clear,1,0,1.0,0.13455118,0.44547200202941895,0.36179766058921814,clear,1.0
304,5,5,year,minor,2,B,time,1,1,1.0,0.2496387,0.5831608176231384,0.2841169536113739,time,0.0
305,5,6,essay,glue,2,B,writer,1,0,0.0,0.015665948,0.4721921682357788,0.007596783805638552,writer,0.0
306,5,7,snow,road,2,B,hail,1,1,0.0,0.44269753,0.4551292359828949,0.23858213424682617,road,0.0
307,5,8,bay,beach,0,B,,1,0,,0.5876903,,,,0.0
308,5,9,learn,find,2,B,teach,1,0,0.0,0.62303567,0.8038404583930969,0.39762410521507263,teach,0.0
309,5,10,just,need,2,B,fair,1,0,1.0,0.6575736,0.45579928159713745,0.3953896462917328,fair,0.0
